일시,도_num,연도,PC1,PC2,PC3,PC4,품종명,도,마켓명,가격
2018-01-01,0,2018,-2736.9998458157615,-0.28718902843108174,-0.5967093894664331,-0.6371103387580492,토마토(10kg),강원도,가락도매,20000.0
2018-01-01,1,2018,-2735.9998659853272,1.1096646100818555,-1.2776042670772068,-1.747242368950613,토마토(10kg),경기도,가락도매,20000.0
2018-01-01,2,2018,-2734.9998674639837,0.7962814547255788,-1.3338167776122167,-1.8252246331722777,토마토(10kg),인천광역시,가락도매,20000.0
2018-01-01,3,2018,-2733.9998494283263,1.3763410609340658,-1.5242316268962597,-2.0243068662726116,토마토(10kg),서울특별시,가락도매,20000.0
2018-01-01,4,2018,-2732.999954168241,-0.3208684734116692,-0.17179429719251024,-0.214172535426166,토마토(10kg),경상북도,북부도매,25000.0
2018-01-01,5,2018,-2731.999967001769,1.2323234193349386,-1.104827742977686,-1.176522628745481,토마토(10kg),충청북도,오정도매,24000.0
2018-01-01,6,2018,-2730.999823488768,0.23087112223773268,-0.8789079420431946,-0.9176296416649861,토마토(10kg),충청남도,오정도매,24000.0
2018-01-01,7,2018,-2729.999772166732,0.5270803803531597,-1.1927105829354265,-1.1259653449932974,토마토(10kg),대전광역시,오정도매,24000.0
2018-01-01,8,2018,-2728.9999231847437,0.45850372903162134,-0.6542469513677396,-0.6875354827579062,토마토(10kg),전라북도,각화도매,21250.0
2018-01-01,9,2018,-2727.999788655424,-0.2797499745227855,-0.6025967966767619,-1.1159599307607135,토마토(10kg),대구광역시,북부도매,25000.0
2018-01-01,10,2018,-2726.9999543657927,-0.28268677576213574,-0.0995569337071017,-0.564320516360038,토마토(10kg),울산광역시,엄궁도매,21000.0
2018-01-01,11,2018,-2725.9999156886847,-0.4250105664496276,-0.19906246134393218,-0.3629200714499845,토마토(10kg),경상남도,엄궁도매,21000.0
2018-01-01,12,2018,-2724.99978866247,-0.17576383076602956,-0.6240785215638207,-1.0099929550408353,토마토(10kg),광주광역시,각화도매,21250.0
2018-01-01,13,2018,-2723.9998159765582,-1.0007914574216308,-0.0012754392456987601,-0.7090876049857501,토마토(10kg),부산광역시,엄궁도매,21000.0
2018-01-01,14,2018,-2722.9998785555717,-0.6335909206908599,-0.2103921252015954,-0.5645925404369605,토마토(10kg),전라남도,각화도매,21250.0
2018-01-02,0,2018,-2722.0000486695017,0.9418090731758416,-0.5896667446711117,-0.45227137187542427,토마토(10kg),강원도,가락도매,20000.0
2018-01-02,1,2018,-2720.9999097325167,1.5845297935268696,-1.5293502504693,-1.5090229464267988,토마토(10kg),경기도,가락도매,20000.0
2018-01-02,2,2018,-2719.999939991276,1.1257696931653784,-1.3410042036436012,-1.5657055150124672,토마토(10kg),인천광역시,가락도매,20000.0
2018-01-02,3,2018,-2718.999910818289,1.9995740500667036,-1.749008490387692,-2.0262540728415868,토마토(10kg),서울특별시,가락도매,20000.0
2018-01-02,4,2018,-2718.000303145612,1.8556660690522164,-0.3769099510598263,0.36496898041929265,토마토(10kg),경상북도,북부도매,25000.0
2018-01-02,5,2018,-2717.0001855125415,3.177588481014928,-2.2114042741401803,-0.27145394705507037,토마토(10kg),충청북도,오정도매,24000.0
2018-01-02,6,2018,-2715.9998908092434,1.146609158008879,-2.1973097115578946,0.20998745117531084,토마토(10kg),충청남도,오정도매,24000.0
2018-01-02,7,2018,-2714.9999404075534,2.500706707702133,-2.8971155904674126,0.043143673287917426,토마토(10kg),대전광역시,오정도매,24000.0
2018-01-02,8,2018,-2714.000103516301,2.0766950422512345,-1.5659619541939318,0.26883474221026465,토마토(10kg),전라북도,각화도매,21000.0
2018-01-02,9,2018,-2713.000215999244,2.569892576537004,-1.0652749179180625,-0.4444601138158299,토마토(10kg),대구광역시,북부도매,25000.0
2018-01-02,10,2018,-2712.0003972142144,2.4352815654308526,-0.20167077056212893,-0.300337879840038,토마토(10kg),울산광역시,엄궁도매,21000.0
2018-01-02,11,2018,-2711.000223199878,1.7798449894821022,-0.482960705065682,-0.24386877162295265,토마토(10kg),경상남도,엄궁도매,21000.0
2018-01-02,12,2018,-2710.0001251863073,2.824637603641831,-1.6772031018003277,-0.3383894779759435,토마토(10kg),광주광역시,각화도매,21000.0
2018-01-02,13,2018,-2709.0002433955347,1.5856431628747165,-0.017928392711306182,-0.3790230376063215,토마토(10kg),부산광역시,엄궁도매,21000.0
2018-01-02,14,2018,-2708.000196560196,1.2998060723588574,-0.39453313136497475,-0.31929912680304073,토마토(10kg),전라남도,각화도매,21000.0
2018-01-03,0,2018,-2706.999811304025,-0.028616298957527375,-0.8276827841349872,-0.845943659971756,토마토(10kg),강원도,가락도매,18000.0
2018-01-03,1,2018,-2705.999771803915,0.05488812445351644,-0.9187724509104774,-1.4666122821021268,토마토(10kg),경기도,가락도매,18000.0
2018-01-03,2,2018,-2704.999783935211,-0.5694665767086575,-1.0102282559864122,-0.848655446258504,토마토(10kg),인천광역시,가락도매,18000.0
2018-01-03,3,2018,-2703.9998155865264,0.38247382963782994,-1.0026671001203757,-1.5361883124675075,토마토(10kg),서울특별시,가락도매,18000.0
2018-01-03,4,2018,-2702.9997906641875,-0.7067370077150825,-0.5819502682279516,-0.5878935978501242,토마토(10kg),경상북도,북부도매,25000.0
2018-01-03,5,2018,-2701.999807847291,0.1864216536914874,-1.0335379101170339,-1.450264316141673,토마토(10kg),충청북도,오정도매,24000.0
2018-01-03,6,2018,-2700.9997380921955,-0.9017548639305006,-0.581820667973285,-0.977672818519079,토마토(10kg),충청남도,오정도매,24000.0
2018-01-03,7,2018,-2699.9996856956714,-0.563626911437736,-0.8813342309657108,-1.3790110415706105,토마토(10kg),대전광역시,오정도매,24000.0
2018-01-03,8,2018,-2698.999878506939,-0.16733137207595247,-0.6452236698109813,-0.6956731001600751,토마토(10kg),전라북도,각화도매,21000.0
2018-01-03,9,2018,-2697.9995835567706,-0.963697680434961,-1.0701519105531698,-1.4823258004898232,토마토(10kg),대구광역시,북부도매,25000.0
2018-01-03,10,2018,-2696.999843077805,-0.18921103808846795,-0.5669901073072388,-0.9330267224318093,토마토(10kg),울산광역시,엄궁도매,21000.0
2018-01-03,11,2018,-2695.999857028545,-0.5816444906312789,-0.32271923559504917,-0.48184920645173374,토마토(10kg),경상남도,엄궁도매,21000.0
2018-01-03,12,2018,-2694.999615064621,-1.2771369113757634,-0.6760968521278692,-1.1348123683173934,토마토(10kg),광주광역시,각화도매,21000.0
2018-01-03,13,2018,-2693.99975188372,-0.9126210509027749,-0.2936495500076276,-0.8934606912435695,토마토(10kg),부산광역시,엄궁도매,21000.0
2018-01-03,14,2018,-2692.9997584393313,-1.2284520544213806,-0.5256530788009757,-0.5700834208297438,토마토(10kg),전라남도,각화도매,21000.0
2018-01-04,0,2018,-2691.9998569041677,0.7870297600755822,-1.397437905082659,-0.4898388505230031,토마토(10kg),강원도,가락도매,18000.0
2018-01-04,1,2018,-2690.999879653976,1.3996827297164325,-1.6431581577649164,-1.2352790236619595,토마토(10kg),경기도,가락도매,18000.0
2018-01-04,2,2018,-2689.9998672780644,0.5262269077921908,-1.6331905212822093,-0.6997228818257614,토마토(10kg),인천광역시,가락도매,18000.0
2018-01-04,3,2018,-2688.999886843265,1.7662808941240522,-1.8493562357942814,-1.5173809102339593,토마토(10kg),서울특별시,가락도매,18000.0
