품종명,시군구,마켓명,연도,날짜,가격
토마토(10kg),대구,북부도매,2015,01/15,"26,000"
토마토(10kg),대구,북부도매,2015,01/16,"26,000"
토마토(10kg),대구,북부도매,2015,01/19,"26,000"
토마토(10kg),대구,북부도매,2015,01/20,"26,000"
토마토(10kg),대구,북부도매,2015,01/21,"26,000"
토마토(10kg),대구,북부도매,2015,01/22,"26,000"
토마토(10kg),대구,북부도매,2015,01/23,"26,000"
토마토(10kg),대구,북부도매,2015,01/26,"26,000"
토마토(10kg),대구,북부도매,2015,01/27,"26,000"
토마토(10kg),대구,북부도매,2015,01/28,"26,000"
토마토(10kg),대구,북부도매,2015,01/29,"29,000"
토마토(10kg),대구,북부도매,2015,01/30,"29,000"
토마토(10kg),대구,북부도매,2015,02/02,"29,000"
토마토(10kg),대구,북부도매,2015,02/03,"29,000"
토마토(10kg),대구,북부도매,2015,02/04,"29,000"
토마토(10kg),대구,북부도매,2015,02/05,"29,000"
토마토(10kg),대구,북부도매,2015,02/06,"29,000"
토마토(10kg),대구,북부도매,2015,02/09,"29,000"
토마토(10kg),대구,북부도매,2015,02/10,"29,000"
토마토(10kg),대구,북부도매,2015,02/11,"29,000"
토마토(10kg),대구,북부도매,2015,02/12,"29,000"
토마토(10kg),대구,북부도매,2015,02/13,"28,000"
토마토(10kg),대구,북부도매,2015,02/16,"28,000"
토마토(10kg),대구,북부도매,2015,02/17,"28,000"
토마토(10kg),대구,북부도매,2015,02/23,"28,000"
토마토(10kg),대구,북부도매,2015,02/24,"28,000"
토마토(10kg),대구,북부도매,2015,02/25,"30,000"
토마토(10kg),대구,북부도매,2015,02/26,"30,000"
토마토(10kg),대구,북부도매,2015,02/27,"30,000"
토마토(10kg),대구,북부도매,2015,03/02,"30,000"
토마토(10kg),대구,북부도매,2015,03/03,"30,000"
토마토(10kg),대구,북부도매,2015,03/04,"30,000"
토마토(10kg),대구,북부도매,2015,03/05,"30,000"
토마토(10kg),대구,북부도매,2015,03/06,"30,000"
토마토(10kg),대구,북부도매,2015,03/09,"30,000"
토마토(10kg),대구,북부도매,2015,03/10,"30,000"
토마토(10kg),대구,북부도매,2015,03/11,"30,000"
토마토(10kg),대구,북부도매,2015,03/12,"30,000"
토마토(10kg),대구,북부도매,2015,03/13,"30,000"
토마토(10kg),대구,북부도매,2015,03/16,"30,000"
토마토(10kg),대구,북부도매,2015,03/17,"30,000"
토마토(10kg),대구,북부도매,2015,03/18,"30,000"
토마토(10kg),대구,북부도매,2015,03/19,"30,000"
토마토(10kg),대구,북부도매,2015,03/20,"30,000"
토마토(10kg),대구,북부도매,2015,03/23,"30,000"
토마토(10kg),대구,북부도매,2015,03/24,"30,000"
토마토(10kg),대구,북부도매,2015,03/25,"30,000"
토마토(10kg),대구,북부도매,2015,03/26,"30,000"
토마토(10kg),대구,북부도매,2015,03/27,"30,000"
토마토(10kg),대구,북부도매,2015,03/30,"30,000"
토마토(10kg),대구,북부도매,2015,03/31,"30,000"
토마토(10kg),대구,북부도매,2015,04/01,"30,000"
토마토(10kg),대구,북부도매,2015,04/02,"30,000"
토마토(10kg),대구,북부도매,2015,04/03,"30,000"
토마토(10kg),대구,북부도매,2015,04/06,"30,000"
토마토(10kg),대구,북부도매,2015,04/07,"30,000"
토마토(10kg),대구,북부도매,2015,04/08,"30,000"
토마토(10kg),대구,북부도매,2015,04/09,"30,000"
토마토(10kg),대구,북부도매,2015,04/10,"30,000"
토마토(10kg),대구,북부도매,2015,04/13,"35,000"
토마토(10kg),대구,북부도매,2015,04/14,"35,000"
토마토(10kg),대구,북부도매,2015,04/15,"35,000"
토마토(10kg),대구,북부도매,2015,04/16,"35,000"
토마토(10kg),대구,북부도매,2015,04/17,"35,000"
토마토(10kg),대구,북부도매,2015,04/20,"33,000"
토마토(10kg),대구,북부도매,2015,04/21,"33,000"
토마토(10kg),대구,북부도매,2015,04/22,"33,000"
토마토(10kg),대구,북부도매,2015,04/23,"32,000"
토마토(10kg),대구,북부도매,2015,04/24,"32,000"
토마토(10kg),대구,북부도매,2015,04/27,"32,000"
토마토(10kg),대구,북부도매,2015,04/28,"32,000"
토마토(10kg),대구,북부도매,2015,04/29,"32,000"
토마토(10kg),대구,북부도매,2015,04/30,"30,000"
토마토(10kg),대구,북부도매,2015,05/04,"25,000"
토마토(10kg),대구,북부도매,2015,05/06,"25,000"
토마토(10kg),대구,북부도매,2015,05/07,"25,000"
토마토(10kg),대구,북부도매,2015,05/08,"25,000"
토마토(10kg),대구,북부도매,2015,05/11,"23,000"
토마토(10kg),대구,북부도매,2015,05/12,"23,000"
토마토(10kg),대구,북부도매,2015,05/13,"23,000"
토마토(10kg),대구,북부도매,2015,05/14,"23,000"
토마토(10kg),대구,북부도매,2015,05/15,"23,000"
토마토(10kg),대구,북부도매,2015,05/18,"23,000"
토마토(10kg),대구,북부도매,2015,05/19,"23,000"
토마토(10kg),대구,북부도매,2015,05/20,"23,000"
토마토(10kg),대구,북부도매,2015,05/21,"23,000"
토마토(10kg),대구,북부도매,2015,05/22,"23,000"
토마토(10kg),대구,북부도매,2015,05/26,"23,000"
토마토(10kg),대구,북부도매,2015,05/27,"23,000"
토마토(10kg),대구,북부도매,2015,05/28,"23,000"
토마토(10kg),대구,북부도매,2015,05/29,"23,000"
토마토(10kg),대구,북부도매,2015,06/01,"22,000"
토마토(10kg),대구,북부도매,2015,06/02,"22,000"
토마토(10kg),대구,북부도매,2015,06/03,"20,000"
토마토(10kg),대구,북부도매,2015,06/04,"20,000"
토마토(10kg),대구,북부도매,2015,06/05,"20,000"
토마토(10kg),대구,북부도매,2015,06/08,"20,000"
토마토(10kg),대구,북부도매,2015,06/09,"19,000"
토마토(10kg),대구,북부도매,2015,06/10,"19,000"
토마토(10kg),대구,북부도매,2015,06/11,"18,000"
토마토(10kg),대구,북부도매,2015,06/12,"18,000"
토마토(10kg),대구,북부도매,2015,06/15,"18,000"
토마토(10kg),대구,북부도매,2015,06/16,"18,000"
토마토(10kg),대구,북부도매,2015,06/17,"18,000"
토마토(10kg),대구,북부도매,2015,06/18,"18,000"
토마토(10kg),대구,북부도매,2015,06/19,"18,000"
토마토(10kg),대구,북부도매,2015,06/22,"18,000"
토마토(10kg),대구,북부도매,2015,06/23,"18,000"
토마토(10kg),대구,북부도매,2015,06/24,"18,000"
토마토(10kg),대구,북부도매,2015,06/25,"18,000"
토마토(10kg),대구,북부도매,2015,06/26,"18,000"
토마토(10kg),대구,북부도매,2015,06/29,"18,000"
토마토(10kg),대구,북부도매,2015,06/30,"19,000"
토마토(10kg),대구,북부도매,2015,07/01,"19,000"
토마토(10kg),대구,북부도매,2015,07/02,"19,000"
토마토(10kg),대구,북부도매,2015,07/03,"19,000"
토마토(10kg),대구,북부도매,2015,07/06,"18,000"
토마토(10kg),대구,북부도매,2015,07/07,"18,000"
토마토(10kg),대구,북부도매,2015,07/08,"17,000"
토마토(10kg),대구,북부도매,2015,07/09,"16,000"
토마토(10kg),대구,북부도매,2015,07/10,"16,000"
토마토(10kg),대구,북부도매,2015,07/13,"18,000"
토마토(10kg),대구,북부도매,2015,07/14,"18,000"
토마토(10kg),대구,북부도매,2015,07/15,"20,000"
토마토(10kg),대구,북부도매,2015,07/16,"20,000"
토마토(10kg),대구,북부도매,2015,07/17,"20,000"
토마토(10kg),대구,북부도매,2015,07/20,"20,000"
토마토(10kg),대구,북부도매,2015,07/21,"21,000"
토마토(10kg),대구,북부도매,2015,07/22,"21,000"
토마토(10kg),대구,북부도매,2015,07/23,"21,000"
토마토(10kg),대구,북부도매,2015,07/24,"20,000"
토마토(10kg),대구,북부도매,2015,07/27,"20,000"
토마토(10kg),대구,북부도매,2015,07/28,"20,000"
토마토(10kg),대구,북부도매,2015,07/29,"20,000"
토마토(10kg),대구,북부도매,2015,07/30,"20,000"
토마토(10kg),대구,북부도매,2015,07/31,"18,000"
토마토(10kg),대구,북부도매,2015,08/03,"18,000"
토마토(10kg),대구,북부도매,2015,08/04,"18,000"
토마토(10kg),대구,북부도매,2015,08/05,"18,000"
토마토(10kg),대구,북부도매,2015,08/06,"18,000"
토마토(10kg),대구,북부도매,2015,08/07,"18,000"
토마토(10kg),대구,북부도매,2015,08/10,"18,000"
토마토(10kg),대구,북부도매,2015,08/11,"18,000"
토마토(10kg),대구,북부도매,2015,08/12,"18,000"
토마토(10kg),대구,북부도매,2015,08/13,"18,000"
토마토(10kg),대구,북부도매,2015,08/17,"18,000"
토마토(10kg),대구,북부도매,2015,08/18,"18,000"
토마토(10kg),대구,북부도매,2015,08/19,"18,000"
토마토(10kg),대구,북부도매,2015,08/20,"18,000"
토마토(10kg),대구,북부도매,2015,08/21,"18,000"
토마토(10kg),대구,북부도매,2015,08/24,"18,000"
토마토(10kg),대구,북부도매,2015,08/25,"18,000"
토마토(10kg),대구,북부도매,2015,08/26,"18,000"
토마토(10kg),대구,북부도매,2015,08/27,"18,000"
토마토(10kg),대구,북부도매,2015,08/28,"19,000"
토마토(10kg),대구,북부도매,2015,08/31,"19,000"
토마토(10kg),대구,북부도매,2015,09/01,"18,000"
토마토(10kg),대구,북부도매,2015,09/02,"18,000"
토마토(10kg),대구,북부도매,2015,09/03,"18,000"
토마토(10kg),대구,북부도매,2015,09/04,"18,000"
토마토(10kg),대구,북부도매,2015,09/07,"18,000"
토마토(10kg),대구,북부도매,2015,09/08,"18,000"
토마토(10kg),대구,북부도매,2015,09/09,"20,000"
토마토(10kg),대구,북부도매,2015,09/10,"23,000"
토마토(10kg),대구,북부도매,2015,09/11,"24,000"
토마토(10kg),대구,북부도매,2015,09/14,"25,000"
토마토(10kg),대구,북부도매,2015,09/15,"25,000"
토마토(10kg),대구,북부도매,2015,09/16,"25,000"
토마토(10kg),대구,북부도매,2015,09/17,"30,000"
토마토(10kg),대구,북부도매,2015,09/18,"30,000"
토마토(10kg),대구,북부도매,2015,09/21,"30,000"
토마토(10kg),대구,북부도매,2015,09/22,"30,000"
토마토(10kg),대구,북부도매,2015,09/23,"30,000"
토마토(10kg),대구,북부도매,2015,09/24,"30,000"
토마토(10kg),대구,북부도매,2015,09/25,"30,000"
토마토(10kg),대구,북부도매,2015,09/30,"30,000"
토마토(10kg),대구,북부도매,2015,10/01,"25,000"
토마토(10kg),대구,북부도매,2015,10/02,"25,000"
토마토(10kg),대구,북부도매,2015,10/05,"25,000"
토마토(10kg),대구,북부도매,2015,10/06,"25,000"
토마토(10kg),대구,북부도매,2015,10/07,"23,000"
토마토(10kg),대구,북부도매,2015,10/08,"23,000"
토마토(10kg),대구,북부도매,2015,10/12,"23,000"
토마토(10kg),대구,북부도매,2015,10/13,"23,000"
토마토(10kg),대구,북부도매,2015,10/14,"23,000"
토마토(10kg),대구,북부도매,2015,10/15,"23,000"
토마토(10kg),대구,북부도매,2015,10/16,"23,000"
토마토(10kg),대구,북부도매,2015,10/19,"23,000"
토마토(10kg),대구,북부도매,2015,10/20,"23,000"
토마토(10kg),대구,북부도매,2015,10/21,"23,000"
토마토(10kg),대구,북부도매,2015,10/22,"23,000"
토마토(10kg),대구,북부도매,2015,10/23,"23,000"
토마토(10kg),대구,북부도매,2015,10/26,"23,000"
토마토(10kg),대구,북부도매,2015,10/27,"22,000"
토마토(10kg),대구,북부도매,2015,10/28,"22,000"
토마토(10kg),대구,북부도매,2015,10/29,"20,000"
토마토(10kg),대구,북부도매,2015,10/30,"20,000"
토마토(10kg),대구,북부도매,2015,11/02,"20,000"
토마토(10kg),대구,북부도매,2015,11/03,"19,000"
토마토(10kg),대구,북부도매,2015,11/04,"19,000"
토마토(10kg),대구,북부도매,2015,11/05,"19,000"
토마토(10kg),대구,북부도매,2015,11/06,"17,000"
토마토(10kg),대구,북부도매,2015,11/09,"17,000"
토마토(10kg),대구,북부도매,2015,11/10,"17,000"
토마토(10kg),대구,북부도매,2015,11/11,"17,000"
토마토(10kg),대구,북부도매,2015,11/12,"16,000"
토마토(10kg),대구,북부도매,2015,11/13,"16,000"
토마토(10kg),대구,북부도매,2015,11/16,"17,000"
토마토(10kg),대구,북부도매,2015,11/17,"17,000"
토마토(10kg),대구,북부도매,2015,11/18,"17,000"
토마토(10kg),대구,북부도매,2015,11/19,"17,000"
토마토(10kg),대구,북부도매,2015,11/20,"17,000"
토마토(10kg),대구,북부도매,2015,11/23,"17,000"
토마토(10kg),대구,북부도매,2015,11/24,"17,000"
토마토(10kg),대구,북부도매,2015,11/25,"17,000"
토마토(10kg),대구,북부도매,2015,11/26,"17,000"
토마토(10kg),대구,북부도매,2015,11/27,"17,000"
토마토(10kg),대구,북부도매,2015,11/30,"17,000"
토마토(10kg),대구,북부도매,2015,12/01,"17,000"
토마토(10kg),대구,북부도매,2015,12/02,"17,000"
토마토(10kg),대구,북부도매,2015,12/03,"17,000"
토마토(10kg),대구,북부도매,2015,12/07,"17,000"
토마토(10kg),대구,북부도매,2015,12/08,"17,000"
토마토(10kg),대구,북부도매,2015,12/09,"17,000"
토마토(10kg),대구,북부도매,2015,12/10,"17,000"
토마토(10kg),대구,북부도매,2015,12/11,"18,000"
토마토(10kg),대구,북부도매,2015,12/14,"18,000"
토마토(10kg),대구,북부도매,2015,12/15,"18,000"
토마토(10kg),대구,북부도매,2015,12/16,"19,000"
토마토(10kg),대구,북부도매,2015,12/17,"21,000"
토마토(10kg),대구,북부도매,2015,12/18,"21,000"
토마토(10kg),대구,북부도매,2015,12/21,"21,000"
토마토(10kg),대구,북부도매,2015,12/22,"21,000"
토마토(10kg),대구,북부도매,2015,12/23,"23,000"
토마토(10kg),대구,북부도매,2015,12/24,"23,000"
토마토(10kg),대구,북부도매,2015,12/28,"23,000"
토마토(10kg),대구,북부도매,2015,12/29,"22,000"
토마토(10kg),대구,북부도매,2015,12/30,"22,000"
토마토(10kg),대구,북부도매,2015,12/31,"22,000"
토마토(10kg),대구,북부도매,2016,01/04,"22,000"
토마토(10kg),대구,북부도매,2016,01/05,"22,000"
토마토(10kg),대구,북부도매,2016,01/06,"23,000"
토마토(10kg),대구,북부도매,2016,01/07,"23,000"
토마토(10kg),대구,북부도매,2016,01/08,"23,000"
토마토(10kg),대구,북부도매,2016,01/11,"24,000"
토마토(10kg),대구,북부도매,2016,01/12,"25,000"
토마토(10kg),대구,북부도매,2016,01/13,"25,000"
토마토(10kg),대구,북부도매,2016,01/14,"26,000"
토마토(10kg),대구,북부도매,2016,01/15,"28,000"
토마토(10kg),대구,북부도매,2016,01/18,"30,000"
토마토(10kg),대구,북부도매,2016,01/19,"30,000"
토마토(10kg),대구,북부도매,2016,01/20,"30,000"
토마토(10kg),대구,북부도매,2016,01/21,"30,000"
토마토(10kg),대구,북부도매,2016,01/22,"30,000"
토마토(10kg),대구,북부도매,2016,01/25,"30,000"
토마토(10kg),대구,북부도매,2016,01/26,"30,000"
토마토(10kg),대구,북부도매,2016,01/27,"30,000"
토마토(10kg),대구,북부도매,2016,01/28,"32,000"
토마토(10kg),대구,북부도매,2016,01/29,"32,000"
토마토(10kg),대구,북부도매,2016,02/01,"32,000"
토마토(10kg),대구,북부도매,2016,02/02,"32,000"
토마토(10kg),대구,북부도매,2016,02/03,"32,000"
토마토(10kg),대구,북부도매,2016,02/04,"32,000"
토마토(10kg),대구,북부도매,2016,02/05,"32,000"
토마토(10kg),대구,북부도매,2016,02/11,"30,000"
토마토(10kg),대구,북부도매,2016,02/12,"30,000"
토마토(10kg),대구,북부도매,2016,02/15,"30,000"
토마토(10kg),대구,북부도매,2016,02/16,"30,000"
토마토(10kg),대구,북부도매,2016,02/17,"30,000"
토마토(10kg),대구,북부도매,2016,02/18,"30,000"
토마토(10kg),대구,북부도매,2016,02/19,"30,000"
토마토(10kg),대구,북부도매,2016,02/22,"30,000"
토마토(10kg),대구,북부도매,2016,02/23,"30,000"
토마토(10kg),대구,북부도매,2016,02/24,"30,000"
토마토(10kg),대구,북부도매,2016,02/25,"30,000"
토마토(10kg),대구,북부도매,2016,02/26,"30,000"
토마토(10kg),대구,북부도매,2016,02/29,"30,000"
토마토(10kg),대구,북부도매,2016,03/02,"33,000"
토마토(10kg),대구,북부도매,2016,03/03,"33,000"
토마토(10kg),대구,북부도매,2016,03/04,"33,000"
토마토(10kg),대구,북부도매,2016,03/07,"33,000"
토마토(10kg),대구,북부도매,2016,03/08,"33,000"
토마토(10kg),대구,북부도매,2016,03/09,"38,000"
토마토(10kg),대구,북부도매,2016,03/10,"40,000"
토마토(10kg),대구,북부도매,2016,03/11,"42,000"
토마토(10kg),대구,북부도매,2016,03/14,"42,000"
토마토(10kg),대구,북부도매,2016,03/15,"42,000"
토마토(10kg),대구,북부도매,2016,03/16,"42,000"
토마토(10kg),대구,북부도매,2016,03/17,"42,000"
토마토(10kg),대구,북부도매,2016,03/18,"42,000"
토마토(10kg),대구,북부도매,2016,03/21,"42,000"
토마토(10kg),대구,북부도매,2016,03/22,"42,000"
토마토(10kg),대구,북부도매,2016,03/23,"42,000"
토마토(10kg),대구,북부도매,2016,03/24,"42,000"
토마토(10kg),대구,북부도매,2016,03/25,"40,000"
토마토(10kg),대구,북부도매,2016,03/28,"40,000"
토마토(10kg),대구,북부도매,2016,03/29,"38,000"
토마토(10kg),대구,북부도매,2016,03/30,"35,000"
토마토(10kg),대구,북부도매,2016,03/31,"35,000"
토마토(10kg),대구,북부도매,2016,04/01,"35,000"
토마토(10kg),대구,북부도매,2016,04/04,"35,000"
토마토(10kg),대구,북부도매,2016,04/05,"35,000"
토마토(10kg),대구,북부도매,2016,04/06,"35,000"
토마토(10kg),대구,북부도매,2016,04/07,"36,000"
토마토(10kg),대구,북부도매,2016,04/08,"36,000"
토마토(10kg),대구,북부도매,2016,04/11,"36,000"
토마토(10kg),대구,북부도매,2016,04/12,"36,000"
토마토(10kg),대구,북부도매,2016,04/14,"33,000"
토마토(10kg),대구,북부도매,2016,04/15,"33,000"
토마토(10kg),대구,북부도매,2016,04/18,"33,000"
토마토(10kg),대구,북부도매,2016,04/19,"32,000"
토마토(10kg),대구,북부도매,2016,04/20,"32,000"
토마토(10kg),대구,북부도매,2016,04/21,"32,000"
토마토(10kg),대구,북부도매,2016,04/22,"32,000"
토마토(10kg),대구,북부도매,2016,04/25,"32,000"
토마토(10kg),대구,북부도매,2016,04/26,"30,000"
토마토(10kg),대구,북부도매,2016,04/27,"30,000"
토마토(10kg),대구,북부도매,2016,04/28,"28,000"
토마토(10kg),대구,북부도매,2016,04/29,"25,000"
토마토(10kg),대구,북부도매,2016,05/02,"24,000"
토마토(10kg),대구,북부도매,2016,05/03,"22,000"
토마토(10kg),대구,북부도매,2016,05/04,"20,000"
토마토(10kg),대구,북부도매,2016,05/09,"20,000"
