일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),가격
2013-01-01,7,2013,0.008054781772089292,0.7059430187029825,0.0145079449115364,0.02735108507189939,53.79369380719924,31.5436351800564,4.23339060939061,28800.0
2013-01-02,7,2013,0.006252397384469398,0.4584009233520103,0.02472646460172277,0.015768069136546502,39.86529225471256,37.60290553239038,8.012553224553224,28800.0
2013-01-03,7,2013,0.005165384661148704,0.4437456385871241,0.021830825280127825,0.017570700667907654,26.99665011953961,35.06237542746374,8.083956043956043,29066.666666666668
2013-01-04,7,2013,0.006057940891552761,0.6273326149662201,0.015142850735885163,0.02962227220712729,39.964823177191846,37.74911017233747,8.738553557553558,29066.666666666668
2013-01-05,7,2013,0.006336208479356126,0.7452069382241485,0.014485823068001514,0.034353747205592325,46.933748421800956,33.378770946330356,7.676588744588745,29066.666666666668
2013-01-06,7,2013,0.008851530372405375,0.8746953900903178,0.016889075334052695,0.029933580109855938,64.01891940118391,23.495792552184984,7.506089466089467,29066.666666666668
2013-01-07,7,2013,0.007543409101818072,0.8410975856034733,0.01527564138977636,0.03491669449595628,57.850430133473616,30.667985278716632,7.054786546786546,29066.666666666668
2013-01-08,7,2013,0.008841440636088283,0.8832050964333572,0.01568423416726859,0.0356666647771512,69.18688144735698,27.463893572442586,8.245468087468089,28266.666666666668
2013-01-09,7,2013,0.00641999971236158,0.5210282365916425,0.023992819105713138,0.020164673228459017,39.52944883216623,27.22486381970821,8.184851037851038,28266.666666666668
2013-01-10,7,2013,0.00616020123700106,0.5784526641333707,0.019093051704568927,0.024730207426581073,34.17803455971028,20.465040083176973,8.744170940170939,28266.666666666668
2013-01-11,7,2013,0.007834783285320427,0.8392166360712559,0.011613557865745368,0.038921630787087325,54.89200216952934,18.676172970311246,7.579947496947498,27666.666666666668
2013-01-12,7,2013,0.010682515999281855,1.0771490226761966,0.01236758841651505,0.040732365178417274,93.29428126774593,21.760050110061517,5.410065157065158,27688.888888888887
2013-01-13,7,2013,0.009303408480978232,1.328210346349839,0.010690874946477306,0.03739059652419844,131.93008364421405,27.544422639647554,0.5106789876789876,27711.111111111113
2013-01-14,7,2013,0.009873958665914737,1.1302973222094599,0.017267925922038248,0.03345699442923221,108.28060077100837,33.04139702561911,6.3647656787656794,27733.333333333332
2013-01-15,7,2013,0.009448329357706174,1.11653556601745,0.012977896129132548,0.041980390928331605,104.66560325694836,34.78779965895809,6.666254412254411,27733.333333333332
2013-01-16,7,2013,0.008219323698392992,0.9264137261188891,0.016272269569534068,0.03498541900271294,87.80882326677619,51.39783612386224,3.1187034077034075,28533.333333333332
2013-01-17,7,2013,0.008659461256151932,0.7744881897993311,0.02659016390848819,0.022457851520694825,83.09857479778675,44.38182716474782,4.937638805638807,27866.666666666668
2013-01-18,7,2013,0.0065685828016421345,0.7344252601431044,0.01846918423833279,0.031575433931959766,64.41301171704706,50.17313139832865,8.74720757020757,27866.666666666668
2013-01-19,7,2013,0.00831131660633382,0.8322003592556128,0.016055592554587123,0.03453641663114128,66.905863359165,43.68886518075282,5.462335775335775,28311.11111111112
2013-01-20,7,2013,0.00926993531228903,1.0229562364802398,0.015892574018004275,0.03467551021516058,99.27267115148003,42.560117043605594,3.0545249195249196,28755.555555555547
2013-01-21,7,2013,0.005702618143581461,0.7735909986417233,0.013460761513379273,0.031481260222651075,39.17643752801814,40.25792837636008,0.015854700854700855,29200.0
2013-01-22,7,2013,0.004522087539289081,0.6532047562106439,0.01455491987011915,0.026367063984760557,23.0828885744556,29.741127539229854,0.3151046731046731,30200.0
2013-01-23,7,2013,0.004317020793786194,0.6354888760595282,0.01603564087968527,0.025785052200701215,34.33454518760225,22.260148494435423,0.1625909645909646,31400.0
2013-01-24,7,2013,0.007594942588125107,0.7076500117568957,0.022598780493359304,0.02181614831957496,62.04703347796192,19.870218099837935,2.2188247308247306,33000.0
