품종명,도,마켓명,연도,날짜,가격,월,일,연월,일시
토마토(10kg),부산광역시,엄궁도매,2013,10/24,30000,10,24,2013-10,2013-10-24
토마토(10kg),부산광역시,엄궁도매,2013,10/25,30000,10,25,2013-10,2013-10-25
토마토(10kg),부산광역시,엄궁도매,2013,10/28,30000,10,28,2013-10,2013-10-28
토마토(10kg),부산광역시,엄궁도매,2013,10/29,30000,10,29,2013-10,2013-10-29
토마토(10kg),부산광역시,엄궁도매,2013,10/30,30000,10,30,2013-10,2013-10-30
토마토(10kg),부산광역시,엄궁도매,2013,10/31,30000,10,31,2013-10,2013-10-31
토마토(10kg),부산광역시,엄궁도매,2013,11/01,30000,11,01,2013-11,2013-11-01
토마토(10kg),부산광역시,엄궁도매,2013,11/04,30000,11,04,2013-11,2013-11-04
토마토(10kg),부산광역시,엄궁도매,2013,11/05,30000,11,05,2013-11,2013-11-05
토마토(10kg),부산광역시,엄궁도매,2013,11/06,30000,11,06,2013-11,2013-11-06
토마토(10kg),부산광역시,엄궁도매,2013,11/07,30000,11,07,2013-11,2013-11-07
토마토(10kg),부산광역시,엄궁도매,2013,11/08,30000,11,08,2013-11,2013-11-08
토마토(10kg),부산광역시,엄궁도매,2013,11/11,30000,11,11,2013-11,2013-11-11
토마토(10kg),부산광역시,엄궁도매,2013,11/12,30000,11,12,2013-11,2013-11-12
토마토(10kg),부산광역시,엄궁도매,2013,11/13,30000,11,13,2013-11,2013-11-13
토마토(10kg),부산광역시,엄궁도매,2013,11/14,30000,11,14,2013-11,2013-11-14
토마토(10kg),부산광역시,엄궁도매,2013,11/15,28000,11,15,2013-11,2013-11-15
토마토(10kg),부산광역시,엄궁도매,2013,11/18,28000,11,18,2013-11,2013-11-18
토마토(10kg),부산광역시,엄궁도매,2013,11/19,28000,11,19,2013-11,2013-11-19
토마토(10kg),부산광역시,엄궁도매,2013,11/20,28000,11,20,2013-11,2013-11-20
토마토(10kg),부산광역시,엄궁도매,2013,11/21,28000,11,21,2013-11,2013-11-21
토마토(10kg),부산광역시,엄궁도매,2013,11/22,28000,11,22,2013-11,2013-11-22
토마토(10kg),부산광역시,엄궁도매,2013,11/25,28000,11,25,2013-11,2013-11-25
토마토(10kg),부산광역시,엄궁도매,2013,11/26,28000,11,26,2013-11,2013-11-26
토마토(10kg),부산광역시,엄궁도매,2013,11/27,28000,11,27,2013-11,2013-11-27
토마토(10kg),부산광역시,엄궁도매,2013,11/28,28000,11,28,2013-11,2013-11-28
토마토(10kg),부산광역시,엄궁도매,2013,11/29,28000,11,29,2013-11,2013-11-29
토마토(10kg),부산광역시,엄궁도매,2013,12/02,28000,12,02,2013-12,2013-12-02
토마토(10kg),부산광역시,엄궁도매,2013,12/03,28000,12,03,2013-12,2013-12-03
토마토(10kg),부산광역시,엄궁도매,2013,12/04,28000,12,04,2013-12,2013-12-04
토마토(10kg),부산광역시,엄궁도매,2013,12/05,28000,12,05,2013-12,2013-12-05
토마토(10kg),부산광역시,엄궁도매,2013,12/06,28000,12,06,2013-12,2013-12-06
토마토(10kg),부산광역시,엄궁도매,2013,12/09,28000,12,09,2013-12,2013-12-09
토마토(10kg),부산광역시,엄궁도매,2013,12/10,28000,12,10,2013-12,2013-12-10
토마토(10kg),부산광역시,엄궁도매,2013,12/11,28000,12,11,2013-12,2013-12-11
토마토(10kg),부산광역시,엄궁도매,2013,12/12,30000,12,12,2013-12,2013-12-12
토마토(10kg),부산광역시,엄궁도매,2013,12/13,30000,12,13,2013-12,2013-12-13
토마토(10kg),부산광역시,엄궁도매,2013,12/16,30000,12,16,2013-12,2013-12-16
토마토(10kg),부산광역시,엄궁도매,2013,12/17,30000,12,17,2013-12,2013-12-17
토마토(10kg),부산광역시,엄궁도매,2013,12/18,32000,12,18,2013-12,2013-12-18
토마토(10kg),부산광역시,엄궁도매,2013,12/19,32000,12,19,2013-12,2013-12-19
토마토(10kg),부산광역시,엄궁도매,2013,12/20,32000,12,20,2013-12,2013-12-20
토마토(10kg),부산광역시,엄궁도매,2013,12/23,32000,12,23,2013-12,2013-12-23
토마토(10kg),부산광역시,엄궁도매,2013,12/24,32000,12,24,2013-12,2013-12-24
토마토(10kg),부산광역시,엄궁도매,2013,12/26,32000,12,26,2013-12,2013-12-26
토마토(10kg),부산광역시,엄궁도매,2013,12/27,32000,12,27,2013-12,2013-12-27
토마토(10kg),부산광역시,엄궁도매,2013,12/30,32000,12,30,2013-12,2013-12-30
토마토(10kg),부산광역시,엄궁도매,2013,12/31,32000,12,31,2013-12,2013-12-31
토마토(10kg),부산광역시,엄궁도매,2014,01/02,32000,01,02,2014-01,2014-01-02
토마토(10kg),부산광역시,엄궁도매,2014,01/03,32000,01,03,2014-01,2014-01-03
토마토(10kg),부산광역시,엄궁도매,2014,01/06,34000,01,06,2014-01,2014-01-06
토마토(10kg),부산광역시,엄궁도매,2014,01/07,34000,01,07,2014-01,2014-01-07
토마토(10kg),부산광역시,엄궁도매,2014,01/08,36000,01,08,2014-01,2014-01-08
토마토(10kg),부산광역시,엄궁도매,2014,01/09,36000,01,09,2014-01,2014-01-09
토마토(10kg),부산광역시,엄궁도매,2014,01/10,36000,01,10,2014-01,2014-01-10
토마토(10kg),부산광역시,엄궁도매,2014,01/13,36000,01,13,2014-01,2014-01-13
토마토(10kg),부산광역시,엄궁도매,2014,01/14,36000,01,14,2014-01,2014-01-14
토마토(10kg),부산광역시,엄궁도매,2014,01/15,36000,01,15,2014-01,2014-01-15
토마토(10kg),부산광역시,엄궁도매,2014,01/16,36000,01,16,2014-01,2014-01-16
토마토(10kg),부산광역시,엄궁도매,2014,01/17,34000,01,17,2014-01,2014-01-17
토마토(10kg),부산광역시,엄궁도매,2014,01/20,34000,01,20,2014-01,2014-01-20
토마토(10kg),부산광역시,엄궁도매,2014,01/21,34000,01,21,2014-01,2014-01-21
토마토(10kg),부산광역시,엄궁도매,2014,01/22,34000,01,22,2014-01,2014-01-22
토마토(10kg),부산광역시,엄궁도매,2014,01/23,34000,01,23,2014-01,2014-01-23
토마토(10kg),부산광역시,엄궁도매,2014,01/24,34000,01,24,2014-01,2014-01-24
토마토(10kg),부산광역시,엄궁도매,2014,01/27,34000,01,27,2014-01,2014-01-27
토마토(10kg),부산광역시,엄궁도매,2014,01/28,34000,01,28,2014-01,2014-01-28
토마토(10kg),부산광역시,엄궁도매,2014,01/29,34000,01,29,2014-01,2014-01-29
토마토(10kg),부산광역시,엄궁도매,2014,02/03,34000,02,03,2014-02,2014-02-03
토마토(10kg),부산광역시,엄궁도매,2014,02/04,34000,02,04,2014-02,2014-02-04
토마토(10kg),부산광역시,엄궁도매,2014,02/05,34000,02,05,2014-02,2014-02-05
토마토(10kg),부산광역시,엄궁도매,2014,02/06,34000,02,06,2014-02,2014-02-06
토마토(10kg),부산광역시,엄궁도매,2014,02/07,34000,02,07,2014-02,2014-02-07
토마토(10kg),부산광역시,엄궁도매,2014,02/10,34000,02,10,2014-02,2014-02-10
토마토(10kg),부산광역시,엄궁도매,2014,02/11,36000,02,11,2014-02,2014-02-11
토마토(10kg),부산광역시,엄궁도매,2014,02/12,36000,02,12,2014-02,2014-02-12
토마토(10kg),부산광역시,엄궁도매,2014,02/13,36000,02,13,2014-02,2014-02-13
토마토(10kg),부산광역시,엄궁도매,2014,02/14,36000,02,14,2014-02,2014-02-14
토마토(10kg),부산광역시,엄궁도매,2014,02/17,36000,02,17,2014-02,2014-02-17
토마토(10kg),부산광역시,엄궁도매,2014,02/18,36000,02,18,2014-02,2014-02-18
토마토(10kg),부산광역시,엄궁도매,2014,02/19,36000,02,19,2014-02,2014-02-19
토마토(10kg),부산광역시,엄궁도매,2014,02/20,36000,02,20,2014-02,2014-02-20
토마토(10kg),부산광역시,엄궁도매,2014,02/21,36000,02,21,2014-02,2014-02-21
토마토(10kg),부산광역시,엄궁도매,2014,02/24,38000,02,24,2014-02,2014-02-24
토마토(10kg),부산광역시,엄궁도매,2014,02/25,38000,02,25,2014-02,2014-02-25
토마토(10kg),부산광역시,엄궁도매,2014,02/26,38000,02,26,2014-02,2014-02-26
토마토(10kg),부산광역시,엄궁도매,2014,02/27,38000,02,27,2014-02,2014-02-27
토마토(10kg),부산광역시,엄궁도매,2014,02/28,38000,02,28,2014-02,2014-02-28
토마토(10kg),부산광역시,엄궁도매,2014,03/03,38000,03,03,2014-03,2014-03-03
토마토(10kg),부산광역시,엄궁도매,2014,03/04,38000,03,04,2014-03,2014-03-04
토마토(10kg),부산광역시,엄궁도매,2014,03/05,38000,03,05,2014-03,2014-03-05
토마토(10kg),부산광역시,엄궁도매,2014,03/06,38000,03,06,2014-03,2014-03-06
토마토(10kg),부산광역시,엄궁도매,2014,03/07,36000,03,07,2014-03,2014-03-07
토마토(10kg),부산광역시,엄궁도매,2014,03/10,36000,03,10,2014-03,2014-03-10
토마토(10kg),부산광역시,엄궁도매,2014,03/11,36000,03,11,2014-03,2014-03-11
토마토(10kg),부산광역시,엄궁도매,2014,03/12,36000,03,12,2014-03,2014-03-12
토마토(10kg),부산광역시,엄궁도매,2014,03/13,36000,03,13,2014-03,2014-03-13
토마토(10kg),부산광역시,엄궁도매,2014,03/14,36000,03,14,2014-03,2014-03-14
토마토(10kg),부산광역시,엄궁도매,2014,03/17,36000,03,17,2014-03,2014-03-17
토마토(10kg),부산광역시,엄궁도매,2014,03/18,36000,03,18,2014-03,2014-03-18
토마토(10kg),부산광역시,엄궁도매,2014,03/19,36000,03,19,2014-03,2014-03-19
토마토(10kg),부산광역시,엄궁도매,2014,03/20,36000,03,20,2014-03,2014-03-20
토마토(10kg),부산광역시,엄궁도매,2014,03/21,35000,03,21,2014-03,2014-03-21
토마토(10kg),부산광역시,엄궁도매,2014,03/24,35000,03,24,2014-03,2014-03-24
토마토(10kg),부산광역시,엄궁도매,2014,03/25,35000,03,25,2014-03,2014-03-25
토마토(10kg),부산광역시,엄궁도매,2014,03/26,32000,03,26,2014-03,2014-03-26
토마토(10kg),부산광역시,엄궁도매,2014,03/27,32000,03,27,2014-03,2014-03-27
토마토(10kg),부산광역시,엄궁도매,2014,03/28,32000,03,28,2014-03,2014-03-28
토마토(10kg),부산광역시,엄궁도매,2014,03/31,32000,03,31,2014-03,2014-03-31
토마토(10kg),부산광역시,엄궁도매,2014,04/01,32000,04,01,2014-04,2014-04-01
토마토(10kg),부산광역시,엄궁도매,2014,04/02,32000,04,02,2014-04,2014-04-02
토마토(10kg),부산광역시,엄궁도매,2014,04/03,32000,04,03,2014-04,2014-04-03
토마토(10kg),부산광역시,엄궁도매,2014,04/04,32000,04,04,2014-04,2014-04-04
토마토(10kg),부산광역시,엄궁도매,2014,04/07,32000,04,07,2014-04,2014-04-07
토마토(10kg),부산광역시,엄궁도매,2014,04/08,32000,04,08,2014-04,2014-04-08
토마토(10kg),부산광역시,엄궁도매,2014,04/09,32000,04,09,2014-04,2014-04-09
토마토(10kg),부산광역시,엄궁도매,2014,04/10,32000,04,10,2014-04,2014-04-10
토마토(10kg),부산광역시,엄궁도매,2014,04/11,32000,04,11,2014-04,2014-04-11
토마토(10kg),부산광역시,엄궁도매,2014,04/14,32000,04,14,2014-04,2014-04-14
토마토(10kg),부산광역시,엄궁도매,2014,04/15,32000,04,15,2014-04,2014-04-15
토마토(10kg),부산광역시,엄궁도매,2014,04/16,32000,04,16,2014-04,2014-04-16
토마토(10kg),부산광역시,엄궁도매,2014,04/17,32000,04,17,2014-04,2014-04-17
토마토(10kg),부산광역시,엄궁도매,2014,04/18,30000,04,18,2014-04,2014-04-18
토마토(10kg),부산광역시,엄궁도매,2014,04/21,30000,04,21,2014-04,2014-04-21
토마토(10kg),부산광역시,엄궁도매,2014,04/22,30000,04,22,2014-04,2014-04-22
토마토(10kg),부산광역시,엄궁도매,2014,04/23,30000,04,23,2014-04,2014-04-23
토마토(10kg),부산광역시,엄궁도매,2014,04/24,30000,04,24,2014-04,2014-04-24
토마토(10kg),부산광역시,엄궁도매,2014,04/25,30000,04,25,2014-04,2014-04-25
토마토(10kg),부산광역시,엄궁도매,2014,04/28,30000,04,28,2014-04,2014-04-28
토마토(10kg),부산광역시,엄궁도매,2014,04/29,30000,04,29,2014-04,2014-04-29
토마토(10kg),부산광역시,엄궁도매,2014,04/30,30000,04,30,2014-04,2014-04-30
토마토(10kg),부산광역시,엄궁도매,2014,05/02,30000,05,02,2014-05,2014-05-02
토마토(10kg),부산광역시,엄궁도매,2014,05/07,28000,05,07,2014-05,2014-05-07
토마토(10kg),부산광역시,엄궁도매,2014,05/08,28000,05,08,2014-05,2014-05-08
토마토(10kg),부산광역시,엄궁도매,2014,05/09,25000,05,09,2014-05,2014-05-09
토마토(10kg),부산광역시,엄궁도매,2014,05/12,25000,05,12,2014-05,2014-05-12
토마토(10kg),부산광역시,엄궁도매,2014,05/13,25000,05,13,2014-05,2014-05-13
토마토(10kg),부산광역시,엄궁도매,2014,05/14,25000,05,14,2014-05,2014-05-14
토마토(10kg),부산광역시,엄궁도매,2014,05/15,23000,05,15,2014-05,2014-05-15
토마토(10kg),부산광역시,엄궁도매,2014,05/16,23000,05,16,2014-05,2014-05-16
토마토(10kg),부산광역시,엄궁도매,2014,05/19,21000,05,19,2014-05,2014-05-19
토마토(10kg),부산광역시,엄궁도매,2014,05/20,21000,05,20,2014-05,2014-05-20
토마토(10kg),부산광역시,엄궁도매,2014,05/21,21000,05,21,2014-05,2014-05-21
토마토(10kg),부산광역시,엄궁도매,2014,05/22,21000,05,22,2014-05,2014-05-22
토마토(10kg),부산광역시,엄궁도매,2014,05/23,21000,05,23,2014-05,2014-05-23
토마토(10kg),부산광역시,엄궁도매,2014,05/26,20000,05,26,2014-05,2014-05-26
토마토(10kg),부산광역시,엄궁도매,2014,05/27,20000,05,27,2014-05,2014-05-27
토마토(10kg),부산광역시,엄궁도매,2014,05/28,18000,05,28,2014-05,2014-05-28
토마토(10kg),부산광역시,엄궁도매,2014,05/29,18000,05,29,2014-05,2014-05-29
토마토(10kg),부산광역시,엄궁도매,2014,05/30,18000,05,30,2014-05,2014-05-30
토마토(10kg),부산광역시,엄궁도매,2014,06/02,18000,06,02,2014-06,2014-06-02
토마토(10kg),부산광역시,엄궁도매,2014,06/03,18000,06,03,2014-06,2014-06-03
토마토(10kg),부산광역시,엄궁도매,2014,06/05,18000,06,05,2014-06,2014-06-05
토마토(10kg),부산광역시,엄궁도매,2014,06/09,16000,06,09,2014-06,2014-06-09
토마토(10kg),부산광역시,엄궁도매,2014,06/10,16000,06,10,2014-06,2014-06-10
토마토(10kg),부산광역시,엄궁도매,2014,06/11,16000,06,11,2014-06,2014-06-11
토마토(10kg),부산광역시,엄궁도매,2014,06/12,16000,06,12,2014-06,2014-06-12
토마토(10kg),부산광역시,엄궁도매,2014,06/13,16000,06,13,2014-06,2014-06-13
토마토(10kg),부산광역시,엄궁도매,2014,06/16,16000,06,16,2014-06,2014-06-16
토마토(10kg),부산광역시,엄궁도매,2014,06/17,16000,06,17,2014-06,2014-06-17
토마토(10kg),부산광역시,엄궁도매,2014,06/18,16000,06,18,2014-06,2014-06-18
토마토(10kg),부산광역시,엄궁도매,2014,06/19,15000,06,19,2014-06,2014-06-19
토마토(10kg),부산광역시,엄궁도매,2014,06/20,15000,06,20,2014-06,2014-06-20
토마토(10kg),부산광역시,엄궁도매,2014,06/23,14000,06,23,2014-06,2014-06-23
토마토(10kg),부산광역시,엄궁도매,2014,06/24,14000,06,24,2014-06,2014-06-24
토마토(10kg),부산광역시,엄궁도매,2014,06/25,14000,06,25,2014-06,2014-06-25
토마토(10kg),부산광역시,엄궁도매,2014,06/26,14000,06,26,2014-06,2014-06-26
토마토(10kg),부산광역시,엄궁도매,2014,06/27,14000,06,27,2014-06,2014-06-27
토마토(10kg),부산광역시,엄궁도매,2014,06/30,14000,06,30,2014-06,2014-06-30
토마토(10kg),부산광역시,엄궁도매,2014,07/01,14000,07,01,2014-07,2014-07-01
토마토(10kg),부산광역시,엄궁도매,2014,07/02,14000,07,02,2014-07,2014-07-02
토마토(10kg),부산광역시,엄궁도매,2014,07/03,14000,07,03,2014-07,2014-07-03
토마토(10kg),부산광역시,엄궁도매,2014,07/04,14000,07,04,2014-07,2014-07-04
토마토(10kg),부산광역시,엄궁도매,2014,07/07,14000,07,07,2014-07,2014-07-07
토마토(10kg),부산광역시,엄궁도매,2014,07/08,14000,07,08,2014-07,2014-07-08
토마토(10kg),부산광역시,엄궁도매,2014,07/09,14000,07,09,2014-07,2014-07-09
토마토(10kg),부산광역시,엄궁도매,2014,07/10,14000,07,10,2014-07,2014-07-10
토마토(10kg),부산광역시,엄궁도매,2014,07/11,14000,07,11,2014-07,2014-07-11
토마토(10kg),부산광역시,엄궁도매,2014,07/14,14000,07,14,2014-07,2014-07-14
토마토(10kg),부산광역시,엄궁도매,2014,07/15,14000,07,15,2014-07,2014-07-15
토마토(10kg),부산광역시,엄궁도매,2014,07/16,14000,07,16,2014-07,2014-07-16
토마토(10kg),부산광역시,엄궁도매,2014,07/17,14000,07,17,2014-07,2014-07-17
토마토(10kg),부산광역시,엄궁도매,2014,07/18,14000,07,18,2014-07,2014-07-18
토마토(10kg),부산광역시,엄궁도매,2014,07/21,14000,07,21,2014-07,2014-07-21
토마토(10kg),부산광역시,엄궁도매,2014,07/22,14000,07,22,2014-07,2014-07-22
토마토(10kg),부산광역시,엄궁도매,2014,07/23,14000,07,23,2014-07,2014-07-23
토마토(10kg),부산광역시,엄궁도매,2014,07/24,14000,07,24,2014-07,2014-07-24
토마토(10kg),부산광역시,엄궁도매,2014,07/25,14000,07,25,2014-07,2014-07-25
토마토(10kg),부산광역시,엄궁도매,2014,07/28,14000,07,28,2014-07,2014-07-28
토마토(10kg),부산광역시,엄궁도매,2014,07/29,14000,07,29,2014-07,2014-07-29
토마토(10kg),부산광역시,엄궁도매,2014,07/30,14000,07,30,2014-07,2014-07-30
토마토(10kg),부산광역시,엄궁도매,2014,07/31,14000,07,31,2014-07,2014-07-31
토마토(10kg),부산광역시,엄궁도매,2014,08/04,14000,08,04,2014-08,2014-08-04
토마토(10kg),부산광역시,엄궁도매,2014,08/05,14000,08,05,2014-08,2014-08-05
토마토(10kg),부산광역시,엄궁도매,2014,08/06,14000,08,06,2014-08,2014-08-06
토마토(10kg),부산광역시,엄궁도매,2014,08/07,14000,08,07,2014-08,2014-08-07
토마토(10kg),부산광역시,엄궁도매,2014,08/08,14000,08,08,2014-08,2014-08-08
토마토(10kg),부산광역시,엄궁도매,2014,08/11,14000,08,11,2014-08,2014-08-11
토마토(10kg),부산광역시,엄궁도매,2014,08/12,14000,08,12,2014-08,2014-08-12
토마토(10kg),부산광역시,엄궁도매,2014,08/13,14000,08,13,2014-08,2014-08-13
토마토(10kg),부산광역시,엄궁도매,2014,08/14,14000,08,14,2014-08,2014-08-14
토마토(10kg),부산광역시,엄궁도매,2014,08/18,15000,08,18,2014-08,2014-08-18
토마토(10kg),부산광역시,엄궁도매,2014,08/19,15000,08,19,2014-08,2014-08-19
토마토(10kg),부산광역시,엄궁도매,2014,08/20,17000,08,20,2014-08,2014-08-20
토마토(10kg),부산광역시,엄궁도매,2014,08/21,17000,08,21,2014-08,2014-08-21
토마토(10kg),부산광역시,엄궁도매,2014,08/22,17000,08,22,2014-08,2014-08-22
토마토(10kg),부산광역시,엄궁도매,2014,08/25,19000,08,25,2014-08,2014-08-25
토마토(10kg),부산광역시,엄궁도매,2014,08/26,19000,08,26,2014-08,2014-08-26
토마토(10kg),부산광역시,엄궁도매,2014,08/27,19000,08,27,2014-08,2014-08-27
토마토(10kg),부산광역시,엄궁도매,2014,08/28,17000,08,28,2014-08,2014-08-28
토마토(10kg),부산광역시,엄궁도매,2014,08/29,17000,08,29,2014-08,2014-08-29
토마토(10kg),부산광역시,엄궁도매,2014,09/01,17000,09,01,2014-09,2014-09-01
토마토(10kg),부산광역시,엄궁도매,2014,09/02,17000,09,02,2014-09,2014-09-02
토마토(10kg),부산광역시,엄궁도매,2014,09/03,17000,09,03,2014-09,2014-09-03
토마토(10kg),부산광역시,엄궁도매,2014,09/04,17000,09,04,2014-09,2014-09-04
토마토(10kg),부산광역시,엄궁도매,2014,09/05,17000,09,05,2014-09,2014-09-05
토마토(10kg),부산광역시,엄궁도매,2014,09/11,17000,09,11,2014-09,2014-09-11
