,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
6172,2014-02-16,7,2014,0.005583333333333335,0.74,0.007512500000000002,0.034283333333333346,57.79166666666666,26.81621916743176,4.6,토마토(10kg),대전광역시,오정도매,40000.0
6187,2014-02-17,7,2014,0.006290151515151517,0.7399621212121212,0.013698484848484849,0.029923484848484862,62.4340909090909,18.99466587914599,0.0,토마토(10kg),대전광역시,오정도매,40000.0
6202,2014-02-18,7,2014,0.002887966200466202,0.32481934731934736,0.031009557109557124,0.013856585081585084,17.21963869463869,21.259560623042056,3.5,토마토(10kg),대전광역시,오정도매,40000.0
6217,2014-02-19,7,2014,0.0032708333333333352,0.37083333333333335,0.023483333333333342,0.01985,23.8125,36.972827645605996,9.1,토마토(10kg),대전광역시,오정도매,40000.0
6232,2014-02-20,7,2014,0.007395833333333334,0.6995833333333332,0.019379166666666676,0.026320833333333345,62.94166666666668,34.34027037676496,8.0,토마토(10kg),대전광역시,오정도매,40000.0
6247,2014-02-21,7,2014,0.0074458333333333356,0.7012500000000002,0.02284166666666667,0.027683333333333348,61.16666666666666,20.34123708320832,10.0,토마토(10kg),대전광역시,오정도매,37000.0
6262,2014-02-22,7,2014,0.010770833333333335,0.9620833333333332,0.022050000000000004,0.03456250000000001,100.49583333333332,26.088932866143132,8.8,토마토(10kg),대전광역시,오정도매,37000.0
6277,2014-02-23,7,2014,0.008900000000000005,0.8924999999999998,0.01874166666666667,0.034087500000000014,94.2375,41.127888667446335,8.6,토마토(10kg),대전광역시,오정도매,37000.0
6292,2014-02-24,7,2014,0.012433333333333338,1.0206060606060607,0.019104924242424243,0.037686742424242435,124.32261904761904,33.539531596251265,7.8,토마토(10kg),대전광역시,오정도매,37000.0
6307,2014-02-25,7,2014,0.012002272727272731,1.0898484848484848,0.01588106060606061,0.042810984848484855,141.975,30.715877543064718,7.4,토마토(10kg),대전광역시,오정도매,37000.0
6322,2014-02-26,7,2014,0.009104166666666672,1.0054166666666668,0.014758333333333332,0.038241666666666674,116.34583333333332,35.892142129924494,0.0,토마토(10kg),대전광역시,오정도매,37000.0
6337,2014-02-27,7,2014,0.007500000000000005,0.7779166666666668,0.021175000000000003,0.028433333333333345,69.74166666666667,40.44747690367007,4.8,토마토(10kg),대전광역시,오정도매,37000.0
6352,2014-02-28,7,2014,0.00762916666666667,0.7420833333333334,0.02495000000000001,0.023416666666666683,100.39166666666668,35.72928268138588,6.1,토마토(10kg),대전광역시,오정도매,37000.0
6367,2014-03-01,7,2014,0.005375000000000003,0.6104166666666665,0.016775,0.02387083333333334,80.44166666666669,28.926879746357823,0.0,토마토(10kg),대전광역시,오정도매,37000.0
6382,2014-03-02,7,2014,0.0050125000000000005,0.5170833333333333,0.019433333333333337,0.02012500000000001,47.72916666666666,25.174213904999352,9.6,토마토(10kg),대전광역시,오정도매,37000.0
6397,2014-03-03,7,2014,0.006379166666666668,0.6233333333333334,0.013941666666666668,0.030616666666666674,50.73750000000001,26.094036484117346,10.5,토마토(10kg),대전광역시,오정도매,37000.0
6412,2014-03-04,7,2014,0.006458333333333335,0.6137500000000001,0.015341666666666668,0.032829166666666666,56.86590909090909,27.4994708321909,3.8,토마토(10kg),대전광역시,오정도매,37000.0
6427,2014-03-05,7,2014,0.0045375000000000025,0.3495833333333333,0.03293333333333336,0.013962500000000006,43.07916666666666,21.790081769372925,10.3,토마토(10kg),대전광역시,오정도매,37000.0
6442,2014-03-06,7,2014,0.004787500000000003,0.3537500000000001,0.02715000000000001,0.016416666666666673,33.68333333333334,21.718958855023562,10.1,토마토(10kg),대전광역시,오정도매,37000.0
6457,2014-03-07,7,2014,0.004304166666666668,0.3191666666666667,0.02819583333333335,0.016075000000000006,31.2625,20.833634437415675,10.6,토마토(10kg),대전광역시,오정도매,37000.0
6472,2014-03-08,7,2014,0.00562916666666667,0.425,0.025533333333333345,0.019837500000000004,39.85416666666666,23.279401938237253,8.7,토마토(10kg),대전광역시,오정도매,37000.0
6487,2014-03-09,7,2014,0.004841666666666669,0.38416666666666666,0.03274166666666668,0.012200000000000004,37.391666666666666,28.466716171186327,6.8,토마토(10kg),대전광역시,오정도매,37000.0
6502,2014-03-10,7,2014,0.004766666666666668,0.3929166666666668,0.023858333333333342,0.017341666666666682,32.14583333333333,24.61820719445393,11.1,토마토(10kg),대전광역시,오정도매,37000.0
6517,2014-03-11,7,2014,0.004070833333333334,0.42708333333333337,0.018462500000000003,0.023891666666666683,29.54583333333333,33.445086713408486,10.2,토마토(10kg),대전광역시,오정도매,37000.0
6532,2014-03-12,7,2014,0.005091666666666669,0.7491666666666668,0.003954166666666668,0.03650000000000001,33.704166666666666,45.145115208561386,0.0,토마토(10kg),대전광역시,오정도매,37000.0
6547,2014-03-13,7,2014,0.003191666666666668,0.5374999999999999,0.017891666666666674,0.02501250000000001,20.05,37.714912464226884,0.0,토마토(10kg),대전광역시,오정도매,37000.0
6562,2014-03-14,7,2014,0.004062500000000003,0.4845833333333333,0.02955833333333334,0.019933333333333338,43.83749999999999,27.661789633294877,9.0,토마토(10kg),대전광역시,오정도매,37000.0
6577,2014-03-15,7,2014,0.006641666666666669,0.6041666666666667,0.04052083333333334,0.021429166666666676,83.5458333333333,24.915781045913572,10.1,토마토(10kg),대전광역시,오정도매,37000.0
6592,2014-03-16,7,2014,0.007745833333333336,0.5520833333333334,0.0510625,0.019708333333333338,80.12083333333331,28.006086795833067,9.8,토마토(10kg),대전광역시,오정도매,37000.0
6607,2014-03-17,7,2014,0.003978409090909092,0.5687121212121213,0.024421590909090917,0.022602651515151524,55.6719696969697,36.070086688391385,8.2,토마토(10kg),대전광역시,오정도매,37000.0
6622,2014-03-18,7,2014,0.004391666666666671,0.4504166666666666,0.03324583333333335,0.0154625,118.83717948717948,39.35207190779115,8.1,토마토(10kg),대전광역시,오정도매,37000.0
6637,2014-03-19,7,2014,0.002906439393939395,0.4525,0.027526136363636374,0.018390909090909097,84.08333333333333,32.109688489506716,0.4,토마토(10kg),대전광역시,오정도매,37000.0
6652,2014-03-20,7,2014,0.003004166666666668,0.3841666666666668,0.023862500000000002,0.018387500000000008,65.6375,32.68869533691082,5.2,토마토(10kg),대전광역시,오정도매,37000.0
6667,2014-03-21,7,2014,0.0028333333333333353,0.3125,0.024712500000000002,0.016508333333333337,27.68333333333333,28.53068510890775,11.2,토마토(10kg),대전광역시,오정도매,37000.0
6682,2014-03-22,7,2014,0.005100000000000002,0.3991666666666667,0.030950000000000005,0.018854166666666672,52.01666666666666,31.306427596985788,11.3,토마토(10kg),대전광역시,오정도매,35666.666666666664
6697,2014-03-23,7,2014,0.006104166666666668,0.509659090909091,0.041141666666666674,0.01823333333333334,69.39583333333334,36.57548737532829,10.5,토마토(10kg),대전광역시,오정도매,34333.333333333336
6712,2014-03-24,7,2014,0.004893181818181819,0.41923076923076935,0.03109507575757577,0.02303522727272728,55.339772727272724,42.6359207426266,8.9,토마토(10kg),대전광역시,오정도매,33000.0
6727,2014-03-25,7,2014,0.0031511363636363646,0.3622727272727273,0.02283181818181819,0.020152651515151526,31.63068181818182,47.49455005654824,1.3,토마토(10kg),대전광역시,오정도매,33000.0
6742,2014-03-26,7,2014,0.0031666666666666675,0.4475,0.0202125,0.0236625,42.591666666666654,39.852950984905625,3.3,토마토(10kg),대전광역시,오정도매,33000.0
6757,2014-03-27,7,2014,0.0041625,0.4595833333333333,0.029900000000000006,0.0198625,67.81250000000001,44.75254585150442,7.1,토마토(10kg),대전광역시,오정도매,33000.0
6772,2014-03-28,7,2014,0.004462500000000001,0.5725,0.031000000000000007,0.02607500000000001,77.26195652173912,39.36561586406753,8.7,토마토(10kg),대전광역시,오정도매,33000.0
6787,2014-03-29,7,2014,0.0030291666666666674,0.40041666666666653,0.02170000000000001,0.02161666666666668,32.27916666666666,38.112026566486676,0.0,토마토(10kg),대전광역시,오정도매,33000.0
6802,2014-03-30,7,2014,0.002250000000000001,0.3975000000000001,0.036316666666666685,0.014237500000000004,34.14583333333333,38.186644305464384,7.7,토마토(10kg),대전광역시,오정도매,33000.0
6817,2014-03-31,7,2014,0.0031083333333333345,0.5070833333333333,0.021958333333333337,0.022516666666666674,43.31666666666666,36.524761351662725,7.7,토마토(10kg),대전광역시,오정도매,33000.0
6832,2014-04-01,7,2014,0.0040833333333333355,0.4766666666666667,0.024529166666666668,0.027148214285714296,52.89583333333334,31.395280975118826,10.7,토마토(10kg),대전광역시,오정도매,33000.0
6847,2014-04-02,7,2014,0.005816666666666667,0.4945833333333334,0.028550000000000013,0.031437500000000014,58.8625,30.334138741270532,10.5,토마토(10kg),대전광역시,오정도매,33000.0
